UserID,ItemID,Rating
136,336,3.5
136,341,2.5
136,347,3.5
136,348,2.5
136,351,4.5
136,354,4.5
136,358,3.5
136,364,4.5
136,365,4.5
136,367,4.5
136,371,3.5
136,375,4.5
136,376,2.5
136,378,4.5
136,386,4.5
136,387,4.5
136,389,3.5
136,396,3.5
136,398,3.5
136,400,2.5
136,416,3.5
136,419,2.5
136,424,3.5
136,433,3.5
136,437,3.5
136,442,3.5
136,457,3.5
136,465,4.5
136,470,4.5
136,501,4.5
136,565,3.5
136,573,4.5
136,691,3.5
140,2,2.5
140,3,2.5
140,4,4.5
140,6,4.5
140,7,1.5
140,10,3.5
140,12,3.5
140,15,4.5
140,23,4.5
140,25,4.5
140,30,2.5
140,32,4.5
140,33,4.5
140,35,2.5
140,38,3.5
140,40,4.5
140,42,4.5
140,43,4.5
140,47,2.5
140,48,3.5
140,49,3.5
140,52,2.5
140,53,4.5
140,54,3.5
140,55,3.5
140,56,3.5
140,61,4.5
140,63,2.5
140,65,3.5
140,71,4.5
140,73,3.5
140,77,4.5
140,79,4.5
140,81,2.5
140,83,4.5
140,99,4.5
140,102,4.5
140,104,4.5
140,105,3.5
140,115,4.5
140,117,2.5
140,121,2.5
140,122,3.5
140,125,3.5
140,126,2.5
140,131,4.5
140,135,4.5
140,137,3.5
140,138,3.5
140,139,2.5
140,140,4.5
140,141,2.5
140,143,2.5
140,148,2.5
140,149,4.5
140,152,4.5
140,153,4.5
140,154,2.5
140,157,3.5
140,159,1.5
140,160,4.5
140,161,3.5
140,162,3.5
140,163,4.5
140,170,1.5
140,172,4.5
140,181,3.5
140,183,4.5
140,189,4.5
140,190,3.5
140,192,2.5
140,197,2.5
140,204,1.5
140,207,4.5
140,210,2.5
140,213,3.5
140,214,2.5
140,215,3.5
140,217,4.5
140,223,2.5
140,229,4.5
140,230,2.5
140,232,2.5
140,235,3.5
140,238,1.5
140,239,1.5
140,241,3.5
140,244,2.5
140,246,1.5
140,255,4.5
140,256,4.5
140,259,3.5
140,264,1.5
140,268,2.5
140,272,2.5
140,275,4.5
140,278,4.5
140,283,2.5
140,286,3.5
140,289,2.5
140,290,3.5
140,297,3.5
140,300,3.5
140,302,4.5
140,305,4.5
140,306,2.5
140,309,2.5
140,314,3.5
140,329,4.5
140,331,2.5
140,334,2.5
140,336,1.5
140,340,3.5
140,341,2.5
140,347,3.5
140,357,4.5
140,362,3.5
140,375,4.5
140,376,0.5
140,386,3.5
140,387,4.5
140,401,1.5
140,413,4.5
140,415,4.5
140,425,3.5
140,430,2.5
140,432,4.5
140,437,3.5
140,449,3.5
140,457,3.5
140,458,1.5
140,470,2.5
140,475,4.5
140,482,3.5
140,568,3.5
141,3,2.5
141,7,4.5
141,9,3.5
141,12,1.5
141,20,2.5
141,23,4.5
141,29,3.5
141,31,2.5
141,34,3.5
141,38,4.5
141,40,2.5
141,42,0.5
141,43,2.5
141,45,3.5
141,47,2.5
141,48,2.5
141,49,4.5
141,54,1.5
141,55,2.5
141,61,4.5
141,63,4.5
141,65,3.5
141,70,4.5
141,73,4.5
141,77,3.5
141,79,2.5
141,81,4.5
141,82,3.5
141,83,3.5
141,84,3.5
141,85,0.5
141,91,3.5
141,93,4.5
141,96,4.5
141,97,3.5
141,99,3.5
141,103,4.5
141,104,4.5
141,105,2.5
141,106,4.5
141,107,3.5
141,108,4.5
141,109,2.5
141,111,4.5
141,113,3.5
141,115,4.5
141,118,4.5
141,125,3.5
141,131,4.5
141,137,3.5
141,138,3.5
141,139,2.5
141,147,1.5
141,152,3.5
141,157,4.5
141,158,1.5
141,161,2.5
141,162,3.5
141,163,4.5
141,165,2.5
141,169,3.5
141,189,4.5
141,195,0.5
141,196,3.5
141,201,2.5
141,202,2.5
141,213,4.5
141,214,4.5
141,217,3.5
141,219,3.5
141,221,2.5
141,226,2.5
141,230,0.5
141,241,1.5
141,243,3.5
141,246,1.5
141,249,1.5
141,255,4.5
141,264,4.5
141,267,1.5
141,272,3.5
141,275,4.5
141,277,2.5
141,278,1.5
141,289,4.5
141,290,2.5
141,295,2.5
141,302,3.5
141,305,4.5
141,310,0.5
141,311,1.5
141,312,1.5
141,325,4.5
141,334,4.5
141,347,3.5
141,351,3.5
141,366,3.5
141,376,3.5
141,378,4.5
141,386,2.5
141,387,1.5
141,389,3.5
141,401,1.5
141,419,1.5
141,430,1.5
141,433,4.5
141,437,2.5
141,441,3.5
141,444,4.5
141,565,2.5
142,2,3.5
142,3,3.5
142,7,3.5
142,9,4.5
142,10,4.5
142,11,3.5
142,12,4.5
142,15,2.5
142,19,3.5
142,20,3.5
142,21,3.5
142,23,4.5
142,24,3.5
142,25,3.5
142,30,4.5
142,31,4.5
142,32,3.5
142,34,3.5
142,38,4.5
142,42,4.5
142,43,3.5
142,47,3.5
142,48,4.5
142,49,4.5
142,52,4.5
142,58,1.5
142,61,3.5
142,63,3.5
142,65,4.5
142,73,2.5
142,75,3.5
142,76,3.5
142,77,4.5
142,79,3.5
142,82,3.5
142,85,3.5
142,89,4.5
142,95,4.5
142,99,4.5
142,101,3.5
142,102,4.5
142,105,4.5
142,106,4.5
142,111,4.5
142,112,4.5
142,121,4.5
142,129,3.5
142,130,4.5
142,132,3.5
142,137,3.5
142,139,2.5
142,140,2.5
142,141,4.5
142,147,3.5
142,149,3.5
142,151,3.5
142,152,4.5
142,153,3.5
142,160,4.5
142,161,4.5
142,162,4.5
142,163,4.5
142,165,4.5
142,171,2.5
142,182,3.5
142,193,3.5
142,195,3.5
142,196,4.5
142,201,3.5
142,202,3.5
142,206,4.5
142,207,3.5
142,214,4.5
142,217,4.5
142,219,4.5
142,221,3.5
142,226,3.5
142,230,4.5
142,235,4.5
142,237,3.5
142,241,3.5
142,249,4.5
142,252,2.5
142,256,2.5
142,257,4.5
142,259,2.5
142,267,4.5
142,268,4.5
142,272,3.5
142,273,4.5
142,277,4.5
142,279,4.5
142,284,2.5
142,286,2.5
142,289,4.5
142,290,3.5
142,296,3.5
142,297,3.5
142,307,4.5
142,329,2.5
142,333,4.5
142,334,4.5
142,347,4.5
142,351,3.5
142,353,2.5
142,357,3.5
142,362,4.5
142,369,4.5
142,383,4.5
142,386,4.5
142,387,4.5
142,388,1.5
142,389,3.5
142,391,3.5
142,398,2.5
142,399,3.5
142,401,3.5
142,402,4.5
142,406,3.5
142,413,3.5
142,415,3.5
142,419,2.5
142,421,1.5
142,425,4.5
142,430,3.5
142,437,4.5
142,441,4.5
142,449,4.5
142,452,2.5
142,516,2.5
142,565,2.5
142,568,2.5
142,572,4.5
143,7,4.5
143,9,3.5
143,11,4.5
143,20,2.5
143,23,4.5
143,32,4.5
143,34,3.5
143,37,4.5
143,38,4.5
143,48,4.5
143,49,4.5
143,52,4.5
143,58,3.5
143,60,4.5
143,61,4.5
143,67,2.5
143,77,4.5
143,79,3.5
143,83,2.5
143,84,2.5
143,89,3.5
143,91,2.5
143,95,3.5
143,97,3.5
143,103,3.5
143,105,3.5
143,107,3.5
143,111,1.5
143,112,2.5
143,113,4.5
143,118,2.5
143,125,3.5
143,130,4.5
143,132,0.5
143,134,3.5
143,161,4.5
143,163,2.5
143,164,4.5
143,189,3.5
143,192,4.5
143,196,2.5
143,204,4.5
143,206,4.5
143,211,3.5
143,219,4.5
143,226,2.5
143,231,3.5
143,239,3.5
143,243,3.5
143,252,2.5
143,257,2.5
143,277,4.5
143,279,2.5
143,284,3.5
143,290,4.5
143,301,2.5
143,307,1.5
143,317,4.5
143,325,4.5
143,386,2.5
143,391,3.5
143,433,4.5
143,501,2.5
143,518,3.5
143,572,2.5
144,3,2.5
144,7,3.5
144,9,1.5
144,20,2.5
144,23,1.5
144,29,3.5
144,33,4.5
144,34,4.5
144,48,2.5
144,49,4.5
144,67,4.5
144,70,4.5
144,73,3.5
144,80,4.5
144,81,3.5
144,82,4.5
144,84,2.5
144,86,4.5
144,87,3.5
144,91,4.5
144,96,4.5
144,107,3.5
144,109,3.5
144,113,4.5
144,120,4.5
144,121,2.5
144,122,4.5
144,123,3.5
144,137,3.5
144,138,2.5
144,141,2.5
144,145,4.5
144,158,2.5
144,163,3.5
144,170,4.5
144,181,3.5
144,182,4.5
144,183,3.5
144,187,1.5
144,189,4.5
144,190,4.5
144,191,4.5
144,192,4.5
144,196,3.5
144,229,4.5
144,230,3.5
144,239,4.5
144,252,1.5
144,253,2.5
144,255,3.5
144,256,2.5
144,257,3.5
144,260,4.5
144,267,3.5
144,271,3.5
144,272,3.5
144,283,3.5
144,284,4.5
144,286,3.5
144,297,3.5
144,301,2.5
144,309,3.5
144,316,4.5
144,319,4.5
144,329,4.5
144,351,2.5
144,354,4.5
144,364,3.5
144,375,1.5
144,387,3.5
144,402,1.5
144,419,0.5
144,424,4.5
144,430,3.5
144,437,2.5
144,457,4.5
144,481,3.5
144,551,4.5
144,565,4.5
146,4,4.5
146,7,4.5
146,20,3.5
146,22,4.5
146,23,3.5
146,25,2.5
146,32,3.5
146,34,2.5
146,37,4.5
146,38,4.5
146,43,2.5
146,44,2.5
146,45,4.5
146,47,2.5
146,48,4.5
146,52,3.5
146,53,3.5
146,56,1.5
146,58,3.5
146,61,3.5
146,63,4.5
146,65,2.5
146,66,1.5
146,67,4.5
146,70,4.5
146,75,2.5
146,77,4.5
146,79,2.5
146,83,4.5
146,89,1.5
146,93,4.5
146,95,4.5
146,99,4.5
146,103,2.5
146,104,4.5
146,113,4.5
146,121,2.5
146,122,3.5
146,124,4.5
146,125,2.5
146,129,1.5
146,130,4.5
146,134,4.5
146,135,2.5
146,137,4.5
146,138,3.5
146,148,3.5
146,152,4.5
146,156,4.5
146,160,3.5
146,167,4.5
146,171,2.5
146,172,1.5
146,182,4.5
146,187,3.5
146,204,4.5
146,212,4.5
146,213,3.5
146,214,4.5
146,215,4.5
146,217,2.5
146,229,4.5
146,231,3.5
146,241,3.5
146,243,4.5
146,260,4.5
146,261,4.5
146,266,3.5
146,271,2.5
146,272,4.5
146,273,2.5
146,279,2.5
146,284,4.5
146,286,4.5
146,290,4.5
146,295,1.5
146,300,2.5
146,302,3.5
146,304,3.5
146,316,4.5
146,323,4.5
146,325,3.5
146,329,4.5
146,341,3.5
146,347,3.5
146,369,2.5
146,376,0.5
146,378,4.5
146,386,3.5
146,391,4.5
146,396,1.5
146,398,1.5
146,400,3.5
146,406,2.5
146,408,3.5
146,410,4.5
146,413,3.5
146,432,4.5
146,463,0.5
146,470,2.5
146,504,3.5
146,516,4.5
146,568,3.5
146,573,3.5
153,4,2.5
153,7,4.5
153,9,3.5
153,10,3.5
153,11,2.5
153,15,2.5
153,22,4.5
153,23,3.5
153,25,2.5
153,31,2.5
153,32,3.5
153,33,3.5
153,34,2.5
153,35,3.5
153,38,2.5
153,43,2.5
153,44,4.5
153,45,4.5
153,47,3.5
153,48,2.5
153,49,3.5
153,52,2.5
153,53,4.5
153,58,3.5
153,61,2.5
153,63,4.5
153,65,3.5
153,66,3.5
153,70,3.5
153,75,1.5
153,77,1.5
153,79,2.5
153,81,2.5
153,83,4.5
153,89,2.5
153,93,3.5
153,95,3.5
153,96,4.5
153,99,3.5
153,103,3.5
153,104,4.5
153,106,3.5
153,108,1.5
153,111,2.5
153,113,4.5
153,115,4.5
153,120,4.5
153,121,1.5
153,123,3.5
153,124,2.5
153,129,3.5
153,134,3.5
153,137,3.5
153,138,4.5
153,139,3.5
153,148,2.5
153,152,2.5
153,160,3.5
153,161,3.5
153,162,1.5
153,163,3.5
153,170,2.5
153,171,2.5
153,181,2.5
153,182,3.5
153,189,2.5
153,190,3.5
153,192,4.5
153,196,3.5
153,197,3.5
153,206,4.5
153,209,4.5
153,213,2.5
153,214,2.5
153,215,3.5
153,219,3.5
153,229,4.5
153,235,2.5
153,261,4.5
153,275,3.5
153,279,3.5
153,289,1.5
153,290,4.5
153,295,1.5
153,297,2.5
153,304,4.5
153,305,3.5
153,314,3.5
153,316,4.5
153,320,3.5
153,325,3.5
153,334,3.5
153,376,2.5
153,383,2.5
153,389,4.5
153,396,2.5
153,400,3.5
153,402,3.5
153,413,2.5
153,424,4.5
153,442,2.5
153,463,2.5
153,501,4.5
153,518,3.5
153,544,4.5
157,1,1.5
157,3,4.5
157,4,3.5
157,7,4.5
157,8,4.5
157,9,4.5
157,10,4.5
157,11,4.5
157,12,1.5
157,15,3.5
157,19,1.5
157,20,3.5
157,22,4.5
157,23,4.5
157,24,2.5
157,25,3.5
157,30,4.5
157,31,1.5
157,34,4.5
157,35,3.5
157,38,4.5
157,42,4.5
157,44,4.5
157,45,4.5
157,48,4.5
157,49,4.5
157,52,4.5
157,54,3.5
157,55,2.5
157,58,3.5
157,63,3.5
157,65,4.5
157,66,4.5
157,70,4.5
157,73,4.5
157,76,2.5
157,77,3.5
157,79,3.5
157,81,3.5
157,82,2.5
157,83,3.5
157,84,4.5
157,85,0.5
157,87,4.5
157,89,4.5
157,91,4.5
157,93,4.5
157,95,2.5
157,96,4.5
157,97,4.5
157,99,4.5
157,101,2.5
157,103,4.5
157,104,4.5
157,105,4.5
157,106,3.5
157,107,4.5
157,111,3.5
157,113,4.5
157,115,4.5
157,118,3.5
157,121,3.5
157,122,3.5
157,129,4.5
157,130,2.5
157,138,3.5
157,140,3.5
157,141,2.5
157,143,2.5
157,145,4.5
157,147,3.5
157,152,4.5
157,153,4.5
157,157,4.5
157,158,3.5
157,160,4.5
157,161,4.5
157,162,4.5
157,163,4.5
157,165,4.5
157,168,1.5
157,170,3.5
157,171,1.5
157,172,4.5
157,173,4.5
157,182,3.5
157,183,2.5
157,189,3.5
157,192,3.5
157,196,4.5
157,198,2.5
157,201,3.5
157,204,4.5
157,206,4.5
157,210,4.5
157,213,4.5
157,214,3.5
157,215,4.5
157,217,3.5
157,219,4.5
157,229,4.5
157,230,2.5
157,239,4.5
157,241,2.5
157,244,4.5
157,246,3.5
157,249,2.5
157,256,0.5
157,257,4.5
157,259,1.5
157,260,4.5
157,264,4.5
157,271,3.5
157,273,2.5
157,277,3.5
157,278,0.5
157,279,3.5
157,284,3.5
157,289,2.5
157,290,4.5
157,301,3.5
157,302,3.5
157,303,3.5
157,307,4.5
157,309,2.5
157,312,2.5
157,314,4.5
157,316,4.5
157,317,4.5
157,320,3.5
157,325,4.5
157,328,2.5
157,329,3.5
157,331,4.5
157,333,2.5
157,334,3.5
157,351,4.5
157,358,4.5
157,362,0.5
157,364,3.5
157,367,4.5
157,369,4.5
157,374,4.5
157,375,4.5
157,378,4.5
157,383,1.5
157,386,4.5
157,389,4.5
157,396,3.5
157,398,2.5
157,399,2.5
157,402,3.5
157,413,0.5
157,414,3.5
157,415,0.5
157,419,0.5
157,421,1.5
157,433,4.5
157,442,4.5
157,465,4.5
157,481,4.5
157,569,4.5
158,2,2.5
158,7,4.5
158,23,3.5
158,31,3.5
158,38,4.5
158,42,3.5
158,45,2.5
158,48,3.5
158,49,3.5
158,52,4.5
158,55,2.5
158,58,1.5
158,65,4.5
158,73,4.5
158,79,3.5
158,81,1.5
158,84,4.5
158,93,3.5
158,98,0.5
158,104,3.5
158,105,4.5
158,109,3.5
158,149,4.5
158,158,3.5
158,162,4.5
158,163,4.5
158,182,4.5
158,186,2.5
158,189,4.5
158,190,4.5
158,196,4.5
158,197,4.5
158,204,4.5
158,214,4.5
158,217,2.5
158,237,2.5
158,239,3.5
158,254,3.5
158,273,2.5
158,277,4.5
158,278,1.5
158,289,1.5
158,313,3.5
158,351,4.5
158,362,3.5
158,364,4.5
158,366,3.5
158,371,4.5
158,376,4.5
158,387,3.5
158,391,3.5
158,401,2.5
158,414,4.5
158,419,4.5
158,434,4.5
158,437,3.5
158,572,4.5
165,12,3.5
165,21,3.5
165,22,2.5
165,23,4.5
165,33,3.5
165,35,4.5
165,37,4.5
165,38,4.5
165,40,4.5
165,44,1.5
165,45,4.5
165,47,3.5
165,48,3.5
165,49,4.5
165,52,3.5
165,53,4.5
165,61,4.5
165,65,2.5
165,66,4.5
165,70,3.5
165,77,4.5
165,79,3.5
165,83,4.5
165,89,2.5
165,93,4.5
165,103,4.5
165,104,4.5
165,105,4.5
165,118,3.5
165,132,3.5
165,134,4.5
165,140,3.5
165,148,2.5
165,152,3.5
165,157,4.5
165,160,4.5
165,162,4.5
165,163,4.5
165,189,4.5
165,196,4.5
165,204,2.5
165,210,3.5
165,212,3.5
165,213,4.5
165,214,3.5
165,229,2.5
165,230,1.5
165,235,3.5
165,238,2.5
165,239,4.5
165,241,3.5
165,246,3.5
165,257,4.5
165,264,4.5
165,272,3.5
165,278,3.5
165,290,4.5
165,302,3.5
165,304,4.5
165,305,4.5
165,307,4.5
165,329,3.5
165,334,3.5
165,340,3.5
165,341,3.5
165,347,3.5
165,351,2.5
165,358,2.5
165,378,4.5
165,394,3.5
165,425,3.5
165,463,2.5
165,475,3.5
165,504,4.5
165,572,1.5
167,3,4.5
167,4,2.5
167,7,4.5
167,9,3.5
167,10,3.5
167,11,2.5
167,15,1.5
167,22,4.5
167,34,4.5
167,35,4.5
167,37,4.5
167,40,4.5
167,44,4.5
167,47,4.5
167,49,4.5
167,52,4.5
167,53,4.5
167,60,4.5
167,67,4.5
167,68,4.5
167,70,4.5
167,73,4.5
167,74,3.5
167,79,4.5
167,83,4.5
167,85,0.5
167,89,2.5
167,91,4.5
167,93,4.5
167,95,3.5
167,96,4.5
167,98,1.5
167,103,4.5
167,111,1.5
167,113,4.5
167,121,2.5
167,132,3.5
167,134,4.5
167,136,2.5
167,141,2.5
167,156,3.5
167,159,4.5
167,160,4.5
167,162,4.5
167,163,4.5
167,167,3.5
167,178,3.5
167,189,4.5
167,192,4.5
167,197,4.5
167,198,0.5
167,203,4.5
167,204,4.5
167,206,3.5
167,209,3.5
167,210,4.5
167,212,3.5
167,213,4.5
167,214,3.5
167,215,4.5
167,223,3.5
167,228,4.5
167,239,4.5
167,243,4.5
167,257,2.5
167,260,4.5
167,261,3.5
167,264,4.5
167,266,3.5
167,275,4.5
167,279,4.5
167,283,4.5
167,290,4.5
167,297,3.5
167,304,4.5
167,306,4.5
167,314,3.5
167,316,4.5
167,317,3.5
167,319,3.5
167,321,2.5
167,323,3.5
167,325,3.5
167,334,4.5
167,341,4.5
167,348,4.5
167,354,3.5
167,365,4.5
167,367,4.5
167,371,1.5
167,374,3.5
167,380,4.5
167,416,3.5
167,453,4.5
167,457,4.5
167,482,4.5
167,501,4.5
167,504,2.5
167,518,4.5
167,554,4.5
167,573,4.5
167,580,2.5
168,2,3.5
168,3,3.5
168,4,3.5
168,6,4.5
168,15,4.5
168,20,4.5
168,22,4.5
168,23,3.5
168,30,3.5
168,31,3.5
168,34,2.5
168,37,3.5
168,40,4.5
168,43,2.5
168,44,3.5
168,48,3.5
168,52,3.5
168,53,3.5
168,55,2.5
168,58,3.5
168,68,4.5
168,70,3.5
168,73,2.5
168,74,4.5
168,83,3.5
168,93,4.5
168,101,3.5
168,105,2.5
168,111,3.5
168,113,4.5
168,115,3.5
168,125,3.5
168,134,4.5
168,143,2.5
168,148,2.5
168,149,4.5
168,158,3.5
168,160,4.5
168,161,4.5
168,163,4.5
168,176,4.5
168,181,2.5
168,182,3.5
168,195,1.5
168,215,2.5
168,217,4.5
168,219,4.5
168,223,2.5
168,230,2.5
168,231,4.5
168,237,3.5
168,241,4.5
168,252,3.5
168,264,2.5
168,266,3.5
168,272,4.5
168,279,4.5
168,284,3.5
168,289,2.5
168,295,4.5
168,296,2.5
168,298,3.5
168,309,3.5
168,317,2.5
168,321,2.5
168,334,3.5
168,340,2.5
168,347,3.5
168,351,4.5
168,369,2.5
168,386,2.5
168,387,1.5
168,388,0.5
168,399,4.5
168,410,4.5
168,425,4.5
168,449,3.5
168,458,2.5
168,465,4.5
168,482,2.5
168,691,1.5
175,1,2.5
175,9,1.5
175,19,2.5
175,20,4.5
175,21,2.5
175,22,2.5
175,23,3.5
175,29,3.5
175,31,1.5
175,32,2.5
175,34,0.5
175,37,4.5
175,38,4.5
175,42,3.5
175,44,2.5
175,46,3.5
175,48,1.5
175,49,4.5
175,52,4.5
175,53,0.5
175,58,0.5
175,60,3.5
175,61,4.5
175,65,3.5
175,66,4.5
175,67,4.5
175,70,2.5
175,73,2.5
175,75,1.5
175,79,2.5
175,84,4.5
175,85,0.5
175,86,3.5
175,89,2.5
175,91,3.5
175,93,3.5
175,103,1.5
175,105,3.5
175,107,3.5
175,111,3.5
175,113,0.5
175,121,1.5
175,129,2.5
175,132,3.5
175,134,4.5
175,141,0.5
175,142,3.5
175,145,2.5
175,147,4.5
175,156,4.5
175,157,4.5
175,160,4.5
175,161,1.5
175,162,3.5
175,163,3.5
175,164,3.5
175,165,2.5
175,167,2.5
175,176,3.5
175,189,2.5
175,191,3.5
175,192,2.5
175,196,0.5
175,197,2.5
175,198,0.5
175,203,2.5
175,204,2.5
175,210,4.5
175,213,4.5
175,214,3.5
175,219,4.5
175,221,4.5
175,230,3.5
175,231,2.5
175,235,2.5
175,239,3.5
175,243,3.5
175,252,2.5
175,257,2.5
175,260,3.5
175,267,2.5
175,272,1.5
175,289,3.5
175,290,4.5
175,296,1.5
175,301,3.5
175,304,2.5
175,307,2.5
175,309,2.5
175,312,2.5
175,313,2.5
175,316,3.5
175,320,4.5
175,321,3.5
175,323,1.5
175,328,4.5
175,329,2.5
175,333,2.5
175,334,4.5
175,341,3.5
175,348,1.5
175,351,1.5
175,358,2.5
175,366,2.5
175,369,2.5
175,371,2.5
175,374,4.5
175,391,1.5
175,401,3.5
175,402,1.5
175,406,2.5
175,414,2.5
175,415,1.5
175,416,3.5
175,425,2.5
175,432,1.5
175,434,2.5
175,441,1.5
175,442,3.5
175,444,3.5
175,457,1.5
175,465,2.5
175,501,4.5
175,504,4.5
175,516,2.5
175,518,4.5
175,525,2.5
175,544,4.5
176,1,3.5
176,3,3.5
176,7,4.5
176,9,2.5
176,10,4.5
176,11,4.5
176,12,3.5
176,19,2.5
176,23,4.5
176,29,3.5
176,31,4.5
176,34,3.5
176,38,4.5
176,42,4.5
176,48,4.5
176,49,4.5
176,52,4.5
176,53,3.5
176,55,4.5
176,61,4.5
176,73,4.5
176,76,3.5
176,77,3.5
176,79,4.5
176,81,4.5
176,83,4.5
176,87,3.5
176,89,4.5
176,91,3.5
176,93,3.5
176,101,4.5
176,103,4.5
176,104,4.5
176,105,4.5
176,111,4.5
176,117,4.5
176,123,3.5
176,138,3.5
176,139,4.5
176,141,3.5
176,147,3.5
176,149,4.5
176,153,4.5
176,157,4.5
176,158,3.5
176,161,3.5
176,162,2.5
176,182,4.5
176,189,3.5
176,192,4.5
176,195,1.5
176,196,4.5
176,201,3.5
176,202,4.5
176,206,3.5
176,213,4.5
176,214,4.5
176,217,4.5
176,219,4.5
176,221,3.5
176,226,3.5
176,237,3.5
176,243,4.5
176,249,3.5
176,252,4.5
176,257,3.5
176,259,2.5
176,260,2.5
176,272,4.5
176,277,4.5
176,284,3.5
176,289,3.5
176,290,4.5
176,295,3.5
176,300,4.5
176,303,4.5
176,306,4.5
176,307,3.5
176,310,1.5
176,317,4.5
176,325,3.5
176,329,4.5
176,334,3.5
176,347,2.5
176,351,4.5
176,358,4.5
176,383,3.5
176,386,3.5
176,387,3.5
176,391,3.5
176,396,4.5
176,398,3.5
176,401,3.5
176,402,4.5
176,414,4.5
176,419,4.5
176,437,4.5
176,449,2.5
176,457,4.5
176,482,4.5
176,499,4.5
176,518,4.5
178,3,4.5
178,7,2.5
178,9,1.5
178,10,3.5
178,22,3.5
178,23,2.5
178,30,4.5
178,35,2.5
178,37,3.5
178,38,2.5
178,44,4.5
178,45,1.5
178,48,3.5
178,53,4.5
178,55,3.5
178,58,4.5
178,61,1.5
178,62,1.5
178,63,4.5
178,74,3.5
178,77,1.5
178,79,2.5
178,80,3.5
178,82,3.5
178,95,4.5
178,96,4.5
178,99,2.5
178,104,3.5
178,115,2.5
178,120,2.5
178,122,3.5
178,131,4.5
178,137,4.5
178,138,4.5
178,139,4.5
178,141,3.5
178,145,4.5
178,149,3.5
178,158,4.5
178,161,3.5
178,163,3.5
178,164,2.5
178,170,4.5
178,171,3.5
178,173,2.5
178,181,3.5
178,182,2.5
178,189,4.5
178,190,3.5
178,191,4.5
178,196,3.5
178,197,3.5
178,198,3.5
178,204,2.5
178,214,4.5
178,228,2.5
178,229,4.5
178,230,3.5
178,238,2.5
178,239,3.5
178,252,3.5
178,256,3.5
178,257,3.5
178,267,4.5
178,271,3.5
178,279,4.5
178,290,1.5
178,297,3.5
178,304,3.5
178,309,2.5
178,312,2.5
178,317,4.5
178,319,3.5
178,341,1.5
178,357,4.5
178,365,4.5
178,369,4.5
178,376,3.5
178,378,3.5
178,386,3.5
178,387,1.5
178,389,3.5
178,394,4.5
178,408,3.5
178,413,4.5
178,414,1.5
178,415,2.5
178,442,3.5
178,482,2.5
178,551,2.5
178,568,2.5
178,569,3.5
180,1,2.5
180,7,4.5
180,9,3.5
180,10,4.5
180,19,2.5
180,22,4.5
180,23,3.5
180,31,2.5
180,33,3.5
180,34,3.5
180,35,4.5
180,37,4.5
180,38,4.5
180,40,4.5
180,42,2.5
180,45,4.5
180,48,4.5
180,49,4.5
180,52,4.5
180,54,3.5
180,55,1.5
180,58,2.5
180,61,4.5
180,63,4.5
180,65,3.5
180,66,4.5
180,70,4.5
180,73,4.5
180,77,3.5
180,82,2.5
180,83,2.5
180,84,2.5
180,89,3.5
180,91,3.5
180,93,4.5
180,98,2.5
180,99,2.5
180,103,4.5
180,104,3.5
180,105,3.5
180,106,3.5
180,107,2.5
180,111,3.5
180,113,3.5
180,120,4.5
180,121,2.5
180,122,4.5
180,124,1.5
180,131,3.5
180,134,4.5
180,137,4.5
180,138,3.5
180,139,4.5
180,140,1.5
180,141,2.5
180,145,4.5
180,152,4.5
180,157,3.5
180,160,4.5
180,161,3.5
180,162,4.5
180,163,4.5
180,164,3.5
180,189,4.5
180,195,0.5
180,196,3.5
180,197,4.5
180,198,3.5
180,201,1.5
180,204,3.5
180,206,3.5
180,210,3.5
180,213,4.5
180,214,3.5
180,217,4.5
180,219,3.5
180,223,2.5
180,226,1.5
180,230,1.5
180,239,4.5
180,241,2.5
180,244,3.5
180,246,3.5
180,249,2.5
180,252,2.5
180,253,4.5
180,255,3.5
180,257,4.5
180,260,3.5
180,264,4.5
180,272,4.5
180,273,0.5
180,277,1.5
180,284,3.5
180,290,4.5
180,300,3.5
180,301,2.5
180,307,3.5
180,309,2.5
180,310,1.5
180,312,0.5
180,317,4.5
180,320,4.5
180,341,4.5
180,351,4.5
180,358,3.5
180,365,4.5
180,378,4.5
180,386,1.5
180,387,2.5
180,401,1.5
180,413,2.5
180,419,0.5
180,421,1.5
180,430,3.5
180,437,3.5
180,444,4.5
180,453,2.5
180,457,4.5
180,470,3.5
180,501,4.5
189,4,1.5
189,7,3.5
189,8,4.5
189,9,4.5
189,11,2.5
189,22,4.5
189,34,1.5
189,37,2.5
189,38,4.5
189,44,4.5
189,45,3.5
189,49,4.5
189,52,4.5
189,60,4.5
189,66,2.5
189,70,2.5
189,80,4.5
189,87,2.5
189,93,3.5
189,96,3.5
189,97,1.5
189,98,1.5
189,103,3.5
189,113,3.5
189,120,4.5
189,132,4.5
189,134,3.5
189,154,4.5
189,157,4.5
189,160,2.5
189,161,0.5
189,163,4.5
189,164,4.5
189,170,4.5
189,181,4.5
189,182,4.5
189,189,4.5
189,191,3.5
189,198,2.5
189,204,4.5
189,206,2.5
189,219,2.5
189,229,3.5
189,231,3.5
189,239,3.5
189,257,3.5
189,272,3.5
189,273,2.5
189,290,3.5
189,295,3.5
189,300,0.5
189,304,3.5
189,316,4.5
189,317,2.5
189,321,4.5
189,365,3.5
189,367,4.5
189,374,3.5
189,378,2.5
189,389,4.5
189,394,4.5
189,410,3.5
189,442,2.5
189,453,4.5
